      0.00028363      0.23087870      0.04499803      0.01333197      0.18976847      0.05041490      0.42329020     -0.19962161     -0.13276295     -0.05413026     -0.05954003     -0.08183532      0.22749763      0.23799540     -0.06680305     -0.06582311      0.05567077     -0.20888616     -0.18930440     -0.45597198     -0.38729652     -0.18020901     -0.07076945     -0.16903918      0.15880275     -0.08350432     -0.01406567
     -0.17197553      0.01135109     -0.07644239      0.10936743     -0.13155574     -0.12165876     -0.09582736      0.11411613     -0.03717718     -0.01717800     -0.01484342      0.01633744     -0.08686998     -0.08883109      0.01809622      0.10145707     -0.09881176     -0.00749542     -0.00002162      0.18426884      0.14336487     -0.53840946     -0.21141978     -0.45132450      0.42497964     -0.29078533     -0.04675259
      0.09219301      0.10855199     -0.05647984     -0.11911737      0.03178394     -0.01085146     -0.22204241      0.02024312     -0.21004481      0.07800425      0.08253364     -0.32829058      0.35680756      0.36798551     -0.26457222      0.36746586     -0.34060771      0.30350755      0.23397246     -0.01367454      0.04640076      0.06600951      0.02164315     -0.06282463      0.05470665      0.04403726      0.00587559
      0.06100973      0.16980339      0.08030314      0.01309818     -0.06622971     -0.14021987     -0.32535330      0.11427156     -0.13277236     -0.05852116     -0.05899105     -0.03470952     -0.17194592     -0.17072047     -0.05092635     -0.00727949      0.00137300      0.17343787      0.12279381     -0.34821607     -0.25316805     -0.42637057     -0.15986924      0.36349896     -0.34753008     -0.19638153     -0.03787693
     -0.15027262     -0.00302817     -0.06728231      0.10804130     -0.19578615     -0.16842896     -0.29972558      0.19576438     -0.04499058     -0.01213046     -0.00953970     -0.04130497     -0.17595183     -0.17316740     -0.06974155     -0.09671288      0.09196101      0.10092266      0.05787218     -0.39842354     -0.30155221      0.39788112      0.14987121     -0.31706701      0.30320196      0.20232306      0.03718967
     -0.01110608     -0.00313431     -0.05786013     -0.09727333     -0.06351940      0.07070413     -0.01412245      0.00452833      0.05835171      0.21135742      0.14220882      0.40005457      0.03685811     -0.00334345      0.38161030      0.30286286     -0.29875111     -0.02041178     -0.02567553     -0.16964410     -0.15133541      0.25805065      0.09999636      0.00796253     -0.00668294     -0.53339269     -0.08673191
      0.05687943      0.22324278      0.07082437      0.00953006      0.03455002     -0.11966542     -0.14289085      0.02684737     -0.22037586     -0.09009623     -0.05414753     -0.25003917      0.02099752      0.03880334     -0.20252715     -0.26729368      0.26084591     -0.13242447     -0.09685832      0.18804894      0.13740608      0.31775265      0.12492375      0.00621134     -0.00411749     -0.62676162     -0.09982328
     -0.27327146      0.05143742     -0.10016500      0.11967902      0.03197881     -0.01262273      0.54854890     -0.11940301     -0.05179353     -0.01951806     -0.01087815     -0.04208899     -0.16962326     -0.13829947     -0.04620293     -0.04960663      0.05220080      0.53704721      0.43415756     -0.01481218      0.05959488      0.08875822      0.03555970      0.01784706     -0.01820719     -0.17475276     -0.02808495
      0.08460741      0.16634748     -0.06576918     -0.11419443      0.06541325     -0.09366755      0.14424728      0.36968011      0.26825978     -0.02832783      0.03813302     -0.29756971      0.16377861     -0.17751234      0.25283184      0.27011351      0.28256547      0.29619596     -0.39743301     -0.12276052      0.16089278      0.05187416     -0.13851149     -0.11246985     -0.12377537      0.00683643     -0.05400192
     -0.02242393      0.00852049      0.07230490      0.02926520     -0.15663094      0.05978669     -0.01349741     -0.13851338      0.00880481     -0.08332008      0.09967911     -0.17260998      0.31726698     -0.32888228      0.12095439      0.19882578      0.19734420      0.01310319      0.02626210      0.19336277     -0.25866740     -0.16238096      0.40989570      0.34605709      0.36490497     -0.03399772      0.20875266
      0.13349670     -0.02717907     -0.06931421      0.06533194     -0.25057832     -0.12764920     -0.01028517     -0.33812138     -0.00452383     -0.01703043      0.02363891     -0.01649807      0.22038007     -0.22447045     -0.02298832      0.14582427      0.15037298     -0.06726417      0.14058807      0.29011240     -0.37587494      0.14715726     -0.37557748     -0.29153453     -0.31097933      0.03146313     -0.19801434
     -0.01882730      0.08465630     -0.05674780     -0.09727664     -0.00174868     -0.03310440      0.00465912      0.01736622      0.08857788     -0.11912426      0.08816801      0.17985917      0.02866762     -0.00965530     -0.18993343      0.08552491      0.09322217     -0.02295595      0.02113382     -0.03150888      0.04981187     -0.14816244      0.39561222     -0.00030205      0.01062489      0.13346712     -0.81386983
     -0.06229723     -0.05634745      0.06466121      0.03192798     -0.14117789      0.20665385     -0.05488615     -0.13866400     -0.21798722     -0.19067042      0.12870998      0.43021569     -0.00095694      0.03221420     -0.37562628      0.36404791      0.39079824      0.12387856     -0.19450834     -0.16164227      0.23184613      0.04016175     -0.11074483     -0.00343638     -0.00730974     -0.03458989      0.20433713
      0.30075885      0.03775731     -0.10510068      0.03030325     -0.06705644      0.01232871      0.23560629      0.49758925     -0.03537844     -0.05551862      0.04032055      0.09873193      0.17634469     -0.14440065     -0.09950981      0.09046603      0.09545665     -0.42436563      0.51369021     -0.13007611      0.13613827      0.02004118     -0.05322996      0.01368010      0.01538260     -0.01670166      0.10094610
     -0.16035192      0.10260383     -0.04201099     -0.07255406      0.00030298     -0.10431241     -0.16826933     -0.40813055      0.23645946     -0.01853148      0.02771920     -0.26657319     -0.21202051      0.17468498      0.26117092      0.25245451      0.26049723     -0.29256786      0.31024234     -0.25297522      0.27988742      0.03384281     -0.09624057      0.07428110      0.08148513      0.00266643     -0.02926665
     -0.04047164      0.06768398      0.04331527      0.02231544      0.08362947      0.23777297      0.01902488      0.29057139      0.00115475     -0.08878113      0.09423032     -0.06800461     -0.41141138      0.40652372      0.08775883      0.25388839      0.25533325     -0.02709241      0.09520097      0.31242868     -0.41021594     -0.06176060      0.15745415     -0.13955876     -0.14334267     -0.01186041      0.07322765
      0.14094622     -0.00798146     -0.07854210      0.06141850     -0.18046159     -0.07721388      0.01520486     -0.17742813      0.00133392     -0.02392715      0.02708789     -0.05738248      0.02619341     -0.03403174      0.05869538     -0.04777111     -0.05247602     -0.02135690     -0.00738140     -0.14387588      0.17832588     -0.21564346      0.56224215     -0.43064098     -0.45061041     -0.04412760      0.28086491
